Economy,Economy Code,ISO Code,Region,Income Group,Report Year,PARENTHOOD SCORE,Is paid leave of at least 14 weeks available to mothers?,Score,Legal Basis,Length of paid maternity leave,Does the government administer 100% of maternity leave benefits?,Score,Legal Basis,Is there paid leave available to fathers?,Score,Legal Basis,Length of paid paternity leave,Is there paid parental leave?,Score,Legal Basis,Shared days,Days for the mother,Days for the father,Is dismissal of pregnant workers prohibited?,Score,Legal Basis
France,FRA,FRA,High income: OECD,High income,1999,80,Yes,1,Loi 78-730 du 12 juillet 1978,112,Yes,1,Loi du 5 Avril 1928 sur les Assurances Sociales,Yes,1,Loi du 18 mai 1946,3,No,0,No applicable provisions could be located,0,0,0,Yes,1,Loi No. 66-1044 du 30 décembre 1966 relative à la garantie de l’emploi en cas de maternité
France,FRA,FRA,High income: OECD,High income,2000,80,Yes,1,Loi 78-730 du 12 juillet 1978,112,Yes,1,Loi du 5 Avril 1928 sur les Assurances Sociales,Yes,1,Loi du 18 mai 1946,3,No,0,No applicable provisions could be located,0,0,0,Yes,1,Loi No. 66-1044 du 30 décembre 1966 relative à la garantie de l’emploi en cas de maternité
France,FRA,FRA,High income: OECD,High income,2001,80,Yes,1,Loi 78-730 du 12 juillet 1978,112,Yes,1,Loi du 5 Avril 1928 sur les Assurances Sociales,Yes,1,Loi du 18 mai 1946,3,No,0,No applicable provisions could be located,0,0,0,Yes,1,Loi No. 66-1044 du 30 décembre 1966 relative à la garantie de l’emploi en cas de maternité
France,FRA,FRA,High income: OECD,High income,2002,80,Yes,1,Loi 78-730 du 12 juillet 1978,112,Yes,1,Loi du 5 Avril 1928 sur les Assurances Sociales,Yes,1,Loi du 18 mai 1946,3,No,0,No applicable provisions could be located,0,0,0,Yes,1,Loi No. 66-1044 du 30 décembre 1966 relative à la garantie de l’emploi en cas de maternité
France,FRA,FRA,High income: OECD,High income,2003,80,Yes,1,Loi 78-730 du 12 juillet 1978,112,Yes,1,Loi du 5 Avril 1928 sur les Assurances Sociales,Yes,1,Loi No. 2001-1246,15,No,0,No applicable provisions could be located,0,0,0,Yes,1,Loi No. 66-1044 du 30 décembre 1966 relative à la garantie de l’emploi en cas de maternité
France,FRA,FRA,High income: OECD,High income,2004,80,Yes,1,Loi 78-730 du 12 juillet 1978,112,Yes,1,Loi du 5 Avril 1928 sur les Assurances Sociales,Yes,1,Loi No. 2001-1246,15,No,0,No applicable provisions could be located,0,0,0,Yes,1,Loi No. 66-1044 du 30 décembre 1966 relative à la garantie de l’emploi en cas de maternité
France,FRA,FRA,High income: OECD,High income,2005,80,Yes,1,Loi 78-730 du 12 juillet 1978,112,Yes,1,Loi du 5 Avril 1928 sur les Assurances Sociales,Yes,1,Loi No. 2001-1246,15,No,0,No applicable provisions could be located,0,0,0,Yes,1,Loi No. 66-1044 du 30 décembre 1966 relative à la garantie de l’emploi en cas de maternité
France,FRA,FRA,High income: OECD,High income,2006,80,Yes,1,Loi 78-730 du 12 juillet 1978,112,Yes,1,Loi du 5 Avril 1928 sur les Assurances Sociales,Yes,1,Loi No. 2001-1246,15,No,0,No applicable provisions could be located,0,0,0,Yes,1,Loi No. 66-1044 du 30 décembre 1966 relative à la garantie de l’emploi en cas de maternité
France,FRA,FRA,High income: OECD,High income,2007,80,Yes,1,Loi 78-730 du 12 juillet 1978,112,Yes,1,Loi du 5 Avril 1928 sur les Assurances Sociales,Yes,1,Loi No. 2001-1246,15,No,0,No applicable provisions could be located,0,0,0,Yes,1,Loi No. 66-1044 du 30 décembre 1966 relative à la garantie de l’emploi en cas de maternité
France,FRA,FRA,High income: OECD,High income,2008,80,Yes,1,Loi 78-730 du 12 juillet 1978,112,Yes,1,Loi du 5 Avril 1928 sur les Assurances Sociales,Yes,1,Loi No. 2001-1246,15,No,0,No applicable provisions could be located,0,0,0,Yes,1,Loi No. 66-1044 du 30 décembre 1966 relative à la garantie de l’emploi en cas de maternité
France,FRA,FRA,High income: OECD,High income,2009,80,Yes,1,Loi 78-730 du 12 juillet 1978,112,Yes,1,Loi du 5 Avril 1928 sur les Assurances Sociales,Yes,1,Loi No. 2001-1246,15,No,0,No applicable provisions could be located,0,0,0,Yes,1,Loi No. 66-1044 du 30 décembre 1966 relative à la garantie de l’emploi en cas de maternité
France,FRA,FRA,High income: OECD,High income,2010,80,Yes,1,Loi 78-730 du 12 juillet 1978,112,Yes,1,Loi du 5 Avril 1928 sur les Assurances Sociales,Yes,1,Loi No. 2001-1246,15,No,0,No applicable provisions could be located,0,0,0,Yes,1,Loi No. 66-1044 du 30 décembre 1966 relative à la garantie de l’emploi en cas de maternité
France,FRA,FRA,High income: OECD,High income,2011,80,Yes,1,Loi 78-730 du 12 juillet 1978,112,Yes,1,Loi du 5 Avril 1928 sur les Assurances Sociales,Yes,1,Loi No. 2001-1246,15,No,0,No applicable provisions could be located,0,0,0,Yes,1,Loi No. 66-1044 du 30 décembre 1966 relative à la garantie de l’emploi en cas de maternité
France,FRA,FRA,High income: OECD,High income,2012,80,Yes,1,Loi 78-730 du 12 juillet 1978,112,Yes,1,Loi du 5 Avril 1928 sur les Assurances Sociales,Yes,1,Loi No. 2001-1246,15,No,0,No applicable provisions could be located,0,0,0,Yes,1,Loi No. 66-1044 du 30 décembre 1966 relative à la garantie de l’emploi en cas de maternité
France,FRA,FRA,High income: OECD,High income,2013,80,Yes,1,Loi 78-730 du 12 juillet 1978,112,Yes,1,Loi du 5 Avril 1928 sur les Assurances Sociales,Yes,1,Loi No. 2001-1246,15,No,0,No applicable provisions could be located,0,0,0,Yes,1,Loi No. 66-1044 du 30 décembre 1966 relative à la garantie de l’emploi en cas de maternité
France,FRA,FRA,High income: OECD,High income,2014,80,Yes,1,Loi 78-730 du 12 juillet 1978,112,Yes,1,Loi du 5 Avril 1928 sur les Assurances Sociales,Yes,1,Loi No. 2001-1246,15,No,0,No applicable provisions could be located,0,0,0,Yes,1,Loi No. 66-1044 du 30 décembre 1966 relative à la garantie de l’emploi en cas de maternité
France,FRA,FRA,High income: OECD,High income,2015,80,Yes,1,Loi 78-730 du 12 juillet 1978,112,Yes,1,Loi du 5 Avril 1928 sur les Assurances Sociales,Yes,1,Loi No. 2001-1246,15,No,0,No applicable provisions could be located,0,0,0,Yes,1,Loi No. 66-1044 du 30 décembre 1966 relative à la garantie de l’emploi en cas de maternité
France,FRA,FRA,High income: OECD,High income,2016,100,Yes,1,Loi 78-730 du 12 juillet 1978,112,Yes,1,Loi du 5 Avril 1928 sur les Assurances Sociales,Yes,1,Loi No. 2001-1246,15,Yes,1,"Code du Travail, Art. L1225-47; Code de la Sécurité Sociale, Arts. L531-4",0,180,180,Yes,1,Loi No. 66-1044 du 30 décembre 1966 relative à la garantie de l’emploi en cas de maternité
France,FRA,FRA,High income: OECD,High income,2017,100,Yes,1,Loi 78-730 du 12 juillet 1978,112,Yes,1,Loi du 5 Avril 1928 sur les Assurances Sociales,Yes,1,Loi No. 2001-1246,15,Yes,1,"Code du Travail, Art. L1225-47; Code de la Sécurité Sociale, Arts. L531-4",0,180,180,Yes,1,Loi No. 66-1044 du 30 décembre 1966 relative à la garantie de l’emploi en cas de maternité
France,FRA,FRA,High income: OECD,High income,2018,100,Yes,1,"Code de la Sécurité Sociale, Art. L331-3; Code du Travail, Art. L 1225-17",112,Yes,1,"Code de la Sécurité Sociale, Art. L111-1",Yes,1,Loi No. 2001-1246,15,Yes,1,"Code du Travail, Art. L1225-47; Code de la Sécurité Sociale, Arts. L531-4",0,180,180,Yes,1,"Code du Travail, Art. L 1225-4"
France,FRA,FRA,High income: OECD,High income,2019,100,Yes,1,"Code de la Sécurité Sociale, Art. L331-3; Code du Travail, Art. L 1225-17",112,Yes,1,"Code de la Sécurité Sociale, Art. L111-1",Yes,1,Loi No. 2001-1246,11,Yes,1,"Code du Travail, Art. L1225-47; Code de la Sécurité Sociale, Arts. L531-4",0,180,180,Yes,1,"Code du Travail, Art. L 1225-4"
France,FRA,FRA,High income: OECD,High income,2020,100,Yes,1,"Code de la Sécurité Sociale, Art. L331-3; Code du Travail, Art. L 1225-17",112,Yes,1,"Code de la Sécurité Sociale, Art. L111-1",Yes,1,Loi No. 2001-1246,11,Yes,1,"Code du Travail, Art. L1225-47; Code de la Sécurité Sociale, Arts. L531-4",0,180,180,Yes,1,"Code du Travail, Art. L 1225-4"
France,FRA,FRA,High income: OECD,High income,2021,100,Yes,1,"Code de la Sécurité Sociale, Art. L331-3; Code du Travail, Art. L 1225-17",112,Yes,1,"Code de la Sécurité Sociale, Art. L111-1",Yes,1,"Code du Travail, Art. L1225-35; Code de la Sécurité Sociale, Art. L331-8",11,Yes,1,"Code du Travail, Art. L1225-47; Code de la Sécurité Sociale, Arts. L531-4",0,180,180,Yes,1,"Code du Travail, Art. L 1225-4"
France,FRA,FRA,High income: OECD,High income,2022,100,Yes,1,"Code de la Sécurité Sociale, Art. L331-3; Code du Travail, Art. L 1225-17",112,Yes,1,"Code de la Sécurité Sociale, Art. L111-1",Yes,1,"Code du Travail, Art. L1225-35; Code de la Sécurité Sociale, Art. L331-8",25,Yes,1,"Code du Travail, Art. L1225-47; Code de la Sécurité Sociale, Arts. L531-4",0,180,180,Yes,1,"Code du Travail, Art. L 1225-4"
France,FRA,FRA,High income: OECD,High income,2023,100,Yes,1,"Code de la Sécurité Sociale, Art. L331-3; Code du Travail, Art. L 1225-17",112,Yes,1,"Code de la Sécurité Sociale, Art. L111-1",Yes,1,"Code du Travail, Art. L1225-35; Code de la Sécurité Sociale, Art. L331-8",25,Yes,1,"Code du Travail, Art. L1225-47; Code de la Sécurité Sociale, Arts. L531-4",0,180,180,Yes,1,"Code du Travail, Art. L 1225-4"
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1971,40,Yes,1,Loi n° 52-1322 du 15 décembre 1952,98,Yes,1,Loi n° 52-1322 du 15 décembre 1952,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1972,40,Yes,1,Loi n° 52-1322 du 15 décembre 1952,98,Yes,1,Loi n° 52-1322 du 15 décembre 1952,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1973,40,Yes,1,Loi n° 52-1322 du 15 décembre 1952,98,Yes,1,Loi n° 52-1322 du 15 décembre 1952,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1974,40,Yes,1,Loi n° 52-1322 du 15 décembre 1952,98,Yes,1,Loi n° 52-1322 du 15 décembre 1952,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1975,40,Yes,1,Loi n° 52-1322 du 15 décembre 1952,98,Yes,1,Loi n° 52-1322 du 15 décembre 1952,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1976,40,Yes,1,Loi n° 52-1322 du 15 décembre 1952,98,Yes,1,Loi n° 52-1322 du 15 décembre 1952,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1977,40,Yes,1,Loi n° 52-1322 du 15 décembre 1952,98,Yes,1,Loi n° 52-1322 du 15 décembre 1952,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1978,40,Yes,1,Loi n° 52-1322 du 15 décembre 1952,98,Yes,1,Loi n° 52-1322 du 15 décembre 1952,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1979,40,Yes,1,Loi n° 52-1322 du 15 décembre 1952,98,Yes,1,Loi n° 52-1322 du 15 décembre 1952,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1980,40,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,98,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1981,40,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,98,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1982,40,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,98,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1983,40,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,98,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1984,40,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,98,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1985,60,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,98,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,Yes,1,"Convention Collective du Secteur Commerce (1983), Art. 41.1",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1986,60,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,98,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,Yes,1,"Convention Collective du Secteur Commerce (1983), Art. 41.1",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1987,60,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,98,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,Yes,1,"Convention Collective du Secteur Commerce (1983), Art. 41.1",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1988,60,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,98,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,Yes,1,"Convention Collective du Secteur Commerce (1983), Art. 41.1",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1989,60,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,98,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,Yes,1,"Convention Collective du Secteur Commerce (1983), Art. 41.1",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1990,60,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,98,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,Yes,1,"Convention Collective du Secteur Commerce (1983), Art. 41.1",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1991,60,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,98,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,Yes,1,"Convention Collective du Secteur Commerce (1983), Art. 41.1",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1992,60,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,98,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,Yes,1,"Convention Collective du Secteur Commerce (1983), Art. 41.1",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1993,60,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,98,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,Yes,1,"Convention Collective du Secteur Commerce (1983), Art. 41.1",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1994,60,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,98,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,Yes,1,"Convention Collective du Secteur Commerce (1983), Art. 41.1",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1995,60,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,98,Yes,1,Loi no 5/78 du 1er juin 1978 instituant un nouveau code du travail de la République Gabonaise,Yes,1,"Convention Collective du Secteur Commerce (1983), Art. 41.1",3,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1996,80,Yes,1,"Code du Travail, Arts. 171",98,Yes,1,"Code du Travail, Art. 173",Yes,1,"Convention Collective du Secteur Commerce (1983), Art. 41.1",3,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Code du Travail, Art. 170"
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1997,80,Yes,1,"Code du Travail, Arts. 171",98,Yes,1,"Code du Travail, Art. 173",Yes,1,"Convention Collective du Secteur Commerce (1983), Art. 41.1",3,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Code du Travail, Art. 170"
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1998,80,Yes,1,"Code du Travail, Arts. 171",98,Yes,1,"Code du Travail, Art. 173",Yes,1,"Convention Collective du Secteur Commerce (1983), Art. 41.1",3,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Code du Travail, Art. 170"
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,1999,80,Yes,1,"Code du Travail, Arts. 171",98,Yes,1,"Code du Travail, Art. 173",Yes,1,"Convention Collective du Secteur Commerce (1983), Art. 41.1",3,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Code du Travail, Art. 170"
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,2000,80,Yes,1,"Code du Travail, Arts. 171",98,Yes,1,"Code du Travail, Art. 173",Yes,1,"Convention Collective du Secteur Commerce (1983), Art. 41.1",3,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Code du Travail, Art. 170"
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,2001,80,Yes,1,"Code du Travail, Arts. 171",98,Yes,1,"Code du Travail, Art. 173",Yes,1,"Convention Collective du Secteur Commerce (1983), Art. 41.1",3,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Code du Travail, Art. 170"
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,2002,80,Yes,1,"Code du Travail, Arts. 171",98,Yes,1,"Code du Travail, Art. 173",Yes,1,"Convention Collective du Secteur Commerce (1983), Art. 41.1",3,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Code du Travail, Art. 170"
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,2003,80,Yes,1,"Code du Travail, Arts. 171",98,Yes,1,"Code du Travail, Art. 173",Yes,1,"Convention Collective du Secteur Commerce (1983), Art. 41.1",3,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Code du Travail, Art. 170"
Gabon,GAB,GAB,Sub-Saharan Africa,Upper middle income,2004,80,Yes,1,"Code du Travail, Arts. 171",98,Yes,1,"Code du Travail, Art. 173",Yes,1,"Convention Collective du Secteur Commerce (1983), Art. 41.1",3,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Code du Travail, Art. 170"
